code,year,gdp_per_capita
STP,1993,3771.2861
STP,1994,3788.4836
STP,1995,3802.2913
STP,1996,3801.0815
STP,1997,3784.7903
STP,1998,3828.9983
STP,1999,3878.131
STP,2000,3852.8904
STP,2001,3907.0193
STP,2002,3942.7605
STP,2003,4161.638
STP,2004,4202.562
STP,2005,4371.497
STP,2006,4644.1807
STP,2007,4698.084
STP,2008,4873.181
STP,2009,4919.1953
STP,2010,4882.048
STP,2011,4876.473
STP,2012,4919.5527
STP,2013,5072.112
STP,2014,5223.0957
STP,2015,5210.2036
STP,2016,5388.5093
STP,2017,5521.2026
STP,2018,5674.7236
STP,2019,5702.0835
STP,2020,5742.9473
STP,2021,5732.6943
STP,2022,5632.1387
STP,2023,5541.302
STP,2024,5491.2983
SAU,1990,65196.574
SAU,1991,67268.555
SAU,1992,67183.91
SAU,1993,64517.664
SAU,1994,62403.695
SAU,1995,60058.316
SAU,1996,59612.812
SAU,1997,58875.547
SAU,1998,58306.62
SAU,1999,55878.17
SAU,2000,55962.266
SAU,2001,53309.113
SAU,2002,50371.977
SAU,2003,52234.65
SAU,2004,54196.55
SAU,2005,54931.793
SAU,2006,54373.74
SAU,2007,53318.418
SAU,2008,54407.707
SAU,2009,51760.766
SAU,2010,54911.547
SAU,2011,58645.445
SAU,2012,59471.7
SAU,2013,57998.465
SAU,2014,58872.266
SAU,2015,58498.54
SAU,2016,57308.45
SAU,2017,57942.547
SAU,2018,61359.465
SAU,2019,62647.73
SAU,2020,57420.734
SAU,2021,62690.496
SAU,2022,67178.59
SAU,2023,64481.844
SAU,2024,62792.773
SEN,1990,2923.3442
SEN,1991,2917.0142
SEN,1992,2874.003
SEN,1993,2834.028
SEN,1994,2757.8608
SEN,1995,2835.0327
SEN,1996,2822.4683
SEN,1997,2840.6082
SEN,1998,2938.6917
SEN,1999,3050.178
SEN,2000,3093.2878
SEN,2001,3149.331
SEN,2002,3075.2317
SEN,2003,3170.035
SEN,2004,3240.302
SEN,2005,3301.8208
SEN,2006,3301.0315
SEN,2007,3316.4204
SEN,2008,3359.7056
SEN,2009,3371.4617
SEN,2010,3403.5671
SEN,2011,3362.8794
SEN,2012,3405.1086
SEN,2013,3385.426
SEN,2014,3484.0122
SEN,2015,3593.7947
SEN,2016,3710.0554
SEN,2017,3871.4514
SEN,2018,3998.2864
SEN,2019,4070.6123
SEN,2020,4018.0413
SEN,2021,4173.6772
SEN,2022,4228.734
SEN,2023,4304.7617
SEN,2024,4460.924
SRB,1995,9444.791
SRB,1996,10035.056
SRB,1997,10965.528
SRB,1998,11598.379
SRB,1999,10438.504
SRB,2000,11105.995
SRB,2001,11879.226
SRB,2002,12661.992
SRB,2003,13273.745
SRB,2004,14194.424
SRB,2005,15077.621
SRB,2006,15727.469
SRB,2007,17028.158
SRB,2008,17983.355
SRB,2009,17488.195
SRB,2010,17841.506
SRB,2011,17986.658
SRB,2012,17993.889
SRB,2013,18163.28
SRB,2014,17922.51
SRB,2015,18247.885
SRB,2016,18889.46
SRB,2017,19439.072
SRB,2018,20454.31
SRB,2019,21541.215
SRB,2020,21479.168
SRB,2021,23406.404
SRB,2022,24651.95
SRB,2023,25735.24
SRB,2024,26900.854
SYC,1990,15478.848
SYC,1991,15695.671
SYC,1992,16744.508
SYC,1993,17596.898
SYC,1994,16716.521
SYC,1995,16552.455
SYC,1996,17942.174
SYC,1997,19895.143
SYC,1998,19991.229
SYC,1999,19969.352
SYC,2000,20633.674
SYC,2001,20147.418
SYC,2002,19777.752
SYC,2003,18825.22
SYC,2004,18356.47
SYC,2005,19917.12
SYC,2006,21341.86
SYC,2007,23117.855
SYC,2008,21990.37
SYC,2009,21361.13
SYC,2010,21708.756
SYC,2011,24406.412
SYC,2012,24919.955
SYC,2013,24770.652
SYC,2014,25379.418
SYC,2015,27032.209
SYC,2016,29905.135
SYC,2017,31595.668
SYC,2018,32841.426
SYC,2019,34346.07
SYC,2020,30056.2
SYC,2021,29979.828
SYC,2022,27978.178
SYC,2023,28635.355
SYC,2024,29241.775
SLE,1990,2703.599
SLE,1991,2734.9685
SLE,1992,2257.4495
SLE,1993,2293.5635
SLE,1994,2240.29
SLE,1995,2058.077
SLE,1996,2084.1821
SLE,1997,1936.5565
SLE,1998,1951.8209
SLE,1999,1903.3269
SLE,2000,1981.5061
SLE,2001,1749.3508
SLE,2002,2089.2615
SLE,2003,2196.2812
SLE,2004,2260.8381
SLE,2005,2296.6577
SLE,2006,2342.7546
SLE,2007,2377.8054
SLE,2008,2404.652
SLE,2009,2376.5825
SLE,2010,2459.768
SLE,2011,2590.5283
SLE,2012,2792.9263
SLE,2013,3124.7283
SLE,2014,2812.5283
SLE,2015,2628.1707
SLE,2016,2732.261
SLE,2017,2753.4272
SLE,2018,2767.3801
SLE,2019,2852.6626
SLE,2020,2752.6262
SLE,2021,2849.3887
SLE,2022,2934.7332
SLE,2023,3034.946
SLE,2024,3098.763
SGP,1990,45567.79
SGP,1991,47251.695
SGP,1992,48897.81
SGP,1993,53139.844
SGP,1994,57213.098
SGP,1995,59483.637
SGP,1996,61381.754
SGP,1997,64291.203
SGP,1998,60782.195
SGP,1999,63746.48
SGP,2000,68314.55
SGP,2001,65784.4
SGP,2002,67744.27
SGP,2003,71877.53
SGP,2004,78039.02
SGP,2005,81841.16
SGP,2006,86463.83
SGP,2007,90417.805
SGP,2008,87329.59
SGP,2009,84843.516
SGP,2010,95456.19
SGP,2011,99296.76
SGP,2012,101187.83
SGP,2013,104359.03
SGP,2014,107066.86
SGP,2015,108953.73
SGP,2016,111579.74
SGP,2017,116471.82
SGP,2018,119927.766
SGP,2019,120114.13
SGP,2020,115893.04
SGP,2021,132617.36
SGP,2022,133571.97
SGP,2023,129555.24
SGP,2024,132569.53
SXM,2009,50980.94
SXM,2010,52140.6
SXM,2011,53786.246
SXM,2012,53357.004
SXM,2013,52801.402
SXM,2014,52439.473
SXM,2015,51375.6
SXM,2016,50817.68
SXM,2017,46088.36
SXM,2018,42154.1
SXM,2019,45996.793
SXM,2020,39265.76
SXM,2021,40507.066
SXM,2022,45515.652
SXM,2023,46571.09
SXM,2024,47303.195
SVK,1990,17528.242
SVK,1991,14962.115
SVK,1992,13951.908
SVK,1993,14163.014
SVK,1994,14982.747
SVK,1995,15811.925
SVK,1996,16744.068
SVK,1997,17630.04
SVK,1998,18280.05
SVK,1999,18174.98
SVK,2000,18343.236
SVK,2001,18914.39
SVK,2002,19757.068
SVK,2003,20730.25
SVK,2004,21851.955
SVK,2005,23266.758
SVK,2006,25342.31
SVK,2007,28075.807
SVK,2008,29556.262
SVK,2009,27891.896
SVK,2010,29758.174
SVK,2011,30481.377
SVK,2012,30907.04
SVK,2013,31090.988
SVK,2014,31901.943
SVK,2015,33521.594
SVK,2016,34130.504
SVK,2017,35057.223
SVK,2018,36430.793
SVK,2019,37209.535
SVK,2020,36216.4
SVK,2021,38346.094
SVK,2022,38664.906
SVK,2023,39518.223
SVK,2024,40319.055
SVN,1990,25345.049
SVN,1991,23074.668
SVN,1992,21845.963
SVN,1993,22520.738
SVN,1994,23747.986
SVN,1995,24718.023
SVN,1996,25454.125
SVN,1997,26806.463
SVN,1998,27688.094
SVN,1999,29125.89
SVN,2000,30055.572
SVN,2001,30857.111
SVN,2002,31830.555
SVN,2003,32827.75
SVN,2004,34298.13
SVN,2005,35558.38
SVN,2006,37539.46
SVN,2007,39995.207
SVN,2008,41278.61
SVN,2009,37802.09
SVN,2010,38056.18
SVN,2011,38226.125
SVN,2012,37033.766
SVN,2013,36678.875
SVN,2014,37655.2
SVN,2015,38527.42
SVN,2016,39667.457
SVN,2017,41692.836
SVN,2018,43361.094
SVN,2019,44569.586
SVN,2020,42463.562
SVN,2021,45914.06
SVN,2022,47050.066
SVN,2023,47977.426
SVN,2024,48648.906
SLB,1990,2352.3992
SLB,1991,2418.3657
SLB,1992,2644.5005
SLB,1993,2669.676
SLB,1994,2802.2324
SLB,1995,2996.2717
SLB,1996,2957.819
SLB,1997,2848.3196
SLB,1998,2805.266
SLB,1999,2717.527
SLB,2000,2276.822
SLB,2001,2055.2744
SLB,2002,1960.4238
SLB,2003,2050.3086
SLB,2004,2168.5059
SLB,2005,2287.2737
SLB,2006,2340.6516
SLB,2007,2384.3179
SLB,2008,2489.783
SLB,2009,2514.891
SLB,2010,2682.2854
SLB,2011,2777.4785
SLB,2012,2743.4585
SLB,2013,2783.5918
SLB,2014,2716.422
SLB,2015,2664.7249
SLB,2016,2715.2336
SLB,2017,2703.6636
SLB,2018,2686.119
SLB,2019,2661.6167
SLB,2020,2515.1414
SLB,2021,2449.87
SLB,2022,2330.103
SLB,2023,2339.575
SLB,2024,2353.248
SOM,1991,837.267
SOM,1992,803.78705
SOM,1993,812.5573
SOM,1994,634.7277
SOM,1995,636.66205
SOM,1996,663.35114
SOM,1997,648.01715
SOM,1998,662.67487
SOM,1999,682.9791
SOM,2000,702.8501
SOM,2001,723.37976
SOM,2002,749.9136
SOM,2003,777.8846
SOM,2004,803.05975
SOM,2005,830.80725
SOM,2006,857.99365
SOM,2007,887.3693
SOM,2008,919.1321
SOM,2009,956.22034
SOM,2010,995.2256
SOM,2011,1054.3622
SOM,2012,1114.8042
SOM,2013,1197.7217
SOM,2014,1259.2743
SOM,2015,1343.9252
SOM,2016,1384.1552
SOM,2017,1527.6603
SOM,2018,1504.9791
SOM,2019,1491.2949
SOM,2020,1396.0554
SOM,2021,1392.3179
SOM,2022,1387.5475
SOM,2023,1401.6473
SOM,2024,1409.335
ZAF,1990,10811.151
ZAF,1991,10459.356
ZAF,1992,10053.61
ZAF,1993,9976.965
ZAF,1994,10130.806
ZAF,1995,10318.839
ZAF,1996,10623.86
ZAF,1997,10770.278
ZAF,1998,10693.688
ZAF,1999,10831.659
ZAF,2000,11183.825
ZAF,2001,11387.492
ZAF,2002,11697.565
ZAF,2003,11923.121
ZAF,2004,12341.21
ZAF,2005,12861.563
ZAF,2006,13444.233
ZAF,2007,14016.244
ZAF,2008,14297.688
ZAF,2009,13910.702
ZAF,2010,14164.996
ZAF,2011,14434.261
ZAF,2012,14563.763
ZAF,2013,14681.097
ZAF,2014,14643.339
ZAF,2015,14541.675
ZAF,2016,14501.281
ZAF,2017,14573.598
ZAF,2018,14553.562
ZAF,2019,14352.67
ZAF,2020,13250.566
ZAF,2021,13681.955
ZAF,2022,13767.497
ZAF,2023,13695.376
ZAF,2024,13597.654
WB_SA,1990,2221.104
WB_SA,1991,2207.1523
WB_SA,1992,2278.2957
WB_SA,1993,2338.6492
WB_SA,1994,2437.5273
WB_SA,1995,2561.1387
WB_SA,1996,2688.7488
WB_SA,1997,2747.1846
WB_SA,1998,2855.9998
WB_SA,1999,3032.5386
WB_SA,2000,3097.8066
WB_SA,2001,3182.3164
WB_SA,2002,3244.373
WB_SA,2003,3427.977
WB_SA,2004,3626.66
WB_SA,2005,3844.0063
WB_SA,2006,4085.0732
WB_SA,2007,4330.3027
WB_SA,2008,4419.832
WB_SA,2009,4683.4233
WB_SA,2010,4997.842
WB_SA,2011,5199.3984
WB_SA,2012,5421.17
WB_SA,2013,5690.3267
WB_SA,2014,6029.549
WB_SA,2015,6420.3975
WB_SA,2016,6853.8364
WB_SA,2017,7237.9014
WB_SA,2018,7622.251
WB_SA,2019,7857.6147
WB_SA,2020,7399.215
WB_SA,2021,8015.357
WB_SA,2022,8522.025
WB_SA,2023,9169.174
WB_SA,2024,9654.166
KOR,1990,14377.884
KOR,1991,15784.467
KOR,1992,16613.49
KOR,1993,17595.904
KOR,1994,19052.299
KOR,1995,20697.896
KOR,1996,22139.797
KOR,1997,23311.043
KOR,1998,22000.338
KOR,1999,24382.25
KOR,2000,26404.158
KOR,2001,27440.656
KOR,2002,29395.277
KOR,2003,30142.46
KOR,2004,31579.527
KOR,2005,32886.047
KOR,2006,34429.62
KOR,2007,36257.34
KOR,2008,37064.152
KOR,2009,37176.195
KOR,2010,39574.05
KOR,2011,40719.227
KOR,2012,41537.67
KOR,2013,42709.977
KOR,2014,43806.926
KOR,2015,44849.105
KOR,2016,46088.242
KOR,2017,47536.79
KOR,2018,48834.445
KOR,2019,49790.867
KOR,2020,49374.094
KOR,2021,51718.25
KOR,2022,53228.605
KOR,2023,54029.344
KOR,2024,55070.938
ESP,1990,31773.227
ESP,1991,32499.348
ESP,1992,32641.082
ESP,1993,32137.314
ESP,1994,32746.93
ESP,1995,33501.73
ESP,1996,34232.38
ESP,1997,35312.086
ESP,1998,36679.094
ESP,1999,38141.316
ESP,2000,39945.9
ESP,2001,41224.293
ESP,2002,41766.04
ESP,2003,42223.13
ESP,2004,42793.39
ESP,2005,43570.766
ESP,2006,44572.68
ESP,2007,45301.285
ESP,2008,44926.348
ESP,2009,42852.223
ESP,2010,42695.527
ESP,2011,42271.836
ESP,2012,41034.047
ESP,2013,40594.914
ESP,2014,41339.41
ESP,2015,43053.76
ESP,2016,44274.668
ESP,2017,45446.25
ESP,2018,46325.21
ESP,2019,46896.418
ESP,2020,41553.45
ESP,2021,44251.664
ESP,2022,46733.48
ESP,2023,47322.594
ESP,2024,48460.293
LKA,1990,4561.579
LKA,1991,4735.8193
LKA,1992,4866.2393
LKA,1993,5114.4365
LKA,1994,5322.7295
LKA,1995,5523.312
LKA,1996,5624.024
LKA,1997,5871.723
LKA,1998,6032.622
LKA,1999,6176.2354
LKA,2000,6428.6133
LKA,2001,6230.031
LKA,2002,6409.863
LKA,2003,6741.0127
LKA,2004,7059.911
LKA,2005,7452.742
LKA,2006,7970.665
LKA,2007,8454.207
LKA,2008,8897.827
LKA,2009,9156.319
LKA,2010,9832.187
LKA,2011,10618.492
LKA,2012,11447.693
LKA,2013,12249.723
LKA,2014,12909.966
LKA,2015,13329.779
LKA,2016,13845.614
LKA,2017,14572.485
LKA,2018,14759.825
LKA,2019,14637.444
LKA,2020,13886.651
LKA,2021,14316.135
LKA,2022,13249.065
LKA,2023,13024.94
LKA,2024,13752.837
WB_SSA,1990,3775.4473
WB_SSA,1991,3692.9666
WB_SSA,1992,3585.89
WB_SSA,1993,3446.3987
WB_SSA,1994,3382.8987
WB_SSA,1995,3400.792
WB_SSA,1996,3482.8354
WB_SSA,1997,3531.2527
WB_SSA,1998,3529.4673
WB_SSA,1999,3509.318
WB_SSA,2000,3534.5173
WB_SSA,2001,3592.1694
WB_SSA,2002,3732.0852
WB_SSA,2003,3787.212
WB_SSA,2004,3938.5247
WB_SSA,2005,4064.7947
WB_SSA,2006,4196.0176
WB_SSA,2007,4334.8833
WB_SSA,2008,4442.5605
WB_SSA,2009,4476.266
WB_SSA,2010,4629.3413
WB_SSA,2011,4716.822
WB_SSA,2012,4779.451
WB_SSA,2013,4893.031
WB_SSA,2014,4999.522
WB_SSA,2015,5016.2275
WB_SSA,2016,4948.61
WB_SSA,2017,4944.827
WB_SSA,2018,4954.5625
WB_SSA,2019,4956.282
WB_SSA,2020,4674.73
WB_SSA,2021,4720.3574
WB_SSA,2022,4796.0664
WB_SSA,2023,4810.216
WB_SSA,2024,4872.6357
SDN,1990,2460.1887
SDN,1991,2591.8691
SDN,1992,2709.79
SDN,1993,2777.275
SDN,1994,2736.472
SDN,1995,2824.632
SDN,1996,2924.2908
SDN,1997,3380.1868
SDN,1998,3441.1792
SDN,1999,3459.23
SDN,2000,3575.852
SDN,2001,3701.5488
SDN,2002,3814.3132
SDN,2003,3946.9226
SDN,2004,4041.0571
SDN,2005,4152.3228
SDN,2006,4299.974
SDN,2007,4415.785
SDN,2008,4446.4097
SDN,2009,4188.0547
SDN,2010,4219.837
SDN,2011,4467.626
SDN,2012,4145.9316
SDN,2013,4130.486
SDN,2014,4207.5005
SDN,2015,4159.1943
SDN,2016,4174.561
SDN,2017,4061.0183
SDN,2018,3816.66
SDN,2019,3625.5232
SDN,2020,3401.2498
SDN,2021,3248.9756
SDN,2022,3132.0771
SDN,2023,2181.079
SDN,2024,1861.398
SUR,1990,17137.65
SUR,1991,17493.496
SUR,1992,17455.125
SUR,1993,16217.166
SUR,1994,16648.535
SUR,1995,16368.312
SUR,1996,16184.5
SUR,1997,16754.352
SUR,1998,16789.756
SUR,1999,16217.518
SUR,2000,16220.179
SUR,2001,16556.943
SUR,2002,16678.072
SUR,2003,17383.502
SUR,2004,18585.518
SUR,2005,19220.283
SUR,2006,20113.67
SUR,2007,20902.139
SUR,2008,21515.812
SUR,2009,21906.41
SUR,2010,22772.475
SUR,2011,23829.533
SUR,2012,24193.842
SUR,2013,24624.021
SUR,2014,24414.355
SUR,2015,23327.525
SUR,2016,21950.412
SUR,2017,22070.514
SUR,2018,22938.535
SUR,2019,22966.74
SUR,2020,19091.361
SUR,2021,18458.234
SUR,2022,18742.588
SUR,2023,19020.867
SUR,2024,19179.102
SWE,1990,40549.31
SWE,1991,39812.316
SWE,1992,39120.926
SWE,1993,38090.945
SWE,1994,39340
SWE,1995,40736.426
SWE,1996,41364.984
SWE,1997,42608.414
SWE,1998,44392.844
SWE,1999,46221.81
SWE,2000,48284.8
SWE,2001,48810.645
SWE,2002,49760.215
SWE,2003,50507.934
SWE,2004,52412.41
SWE,2005,53661.316
SWE,2006,55855.496
SWE,2007,57230.79
SWE,2008,56262.47
SWE,2009,53411.2
SWE,2010,56003.27
SWE,2011,57340.504
SWE,2012,56682.02
SWE,2013,56843.164
SWE,2014,57574.05
SWE,2015,59468.355
SWE,2016,59977.387
SWE,2017,60288.8
SWE,2018,60647.45
SWE,2019,61601.63
SWE,2020,59975.363
SWE,2021,62731.7
SWE,2022,63088.42
SWE,2023,62662.766
SWE,2024,62978.938
CHE,1990,64010.758
CHE,1991,62636.773
CHE,1992,61922.89
CHE,1993,61284.203
CHE,1994,61569.598
CHE,1995,61453.63
CHE,1996,61471.168
CHE,1997,62709.99
CHE,1998,64418.387
CHE,1999,65177.883
CHE,2000,67378.39
CHE,2001,68008.34
CHE,2002,67446.41
CHE,2003,66926.17
CHE,2004,68263.44
CHE,2005,69692.59
CHE,2006,72077.86
CHE,2007,74234.305
CHE,2008,75355.2
CHE,2009,72709.81
CHE,2010,74290.266
CHE,2011,74800.89
CHE,2012,74883.62
CHE,2013,75354.16
CHE,2014,76189.6
CHE,2015,76566.08
CHE,2016,77301.21
CHE,2017,77626.91
CHE,2018,79261.36
CHE,2019,79596.7
CHE,2020,77324.89
CHE,2021,81001.414
CHE,2022,82777.3
CHE,2023,82295.3
CHE,2024,82286.18
SYR,1990,5828.4053
SYR,1991,6081.089
SYR,1992,6662.243
SYR,1993,6861.795
SYR,1994,7142.9536
SYR,1995,7431.354
SYR,1996,7943.4404
SYR,1997,8126.3657
SYR,1998,8456.783
SYR,1999,7951.39
SYR,2000,7807.93
SYR,2001,7698.397
SYR,2002,7811.816
SYR,2003,8177.545
SYR,2004,8528.656
SYR,2005,8828.946
SYR,2006,8885.806
SYR,2007,8829.309
SYR,2008,8903.772
SYR,2009,9284.102
SYR,2010,9546.561
SYR,2011,9648.824
SYR,2012,7144.3726
SYR,2013,5530.9746
SYR,2014,5301.6255
SYR,2015,5302.074
SYR,2016,5022.113
SYR,2017,4977.792
SYR,2018,4956.093
SYR,2019,4825.4062
SYR,2020,4633.3496
SYR,2021,4592.8384
SYR,2022,4454.8535
TJK,1990,4173.046
TJK,1991,3777.1074
TJK,1992,2630.3865
TJK,1993,2169.9675
TJK,1994,1678.3385
TJK,1995,1439.5028
TJK,1996,1175.7941
TJK,1997,1181.2811
TJK,1998,1236.6755
TJK,1999,1275.8225
TJK,2000,1365.2333
TJK,2001,1467.3988
TJK,2002,1594.939
TJK,2003,1736.6404
TJK,2004,1878.287
TJK,2005,1965.3002
TJK,2006,2063.2886
TJK,2007,2181.898
TJK,2008,2308.0942
TJK,2009,2349.5002
TJK,2010,2449.2737
TJK,2011,2572.4807
TJK,2012,2700.0955
TJK,2013,2828.3855
TJK,2014,2943.0886
TJK,2015,3041.4448
TJK,2016,3169.9668
TJK,2017,3312.712
TJK,2018,3479.6924
TJK,2019,3649.8838
TJK,2020,3724.749
TJK,2021,3985.9126
TJK,2022,4213.7563
TJK,2023,4472.324
TJK,2024,4755.933
TZA,1990,1794.2046
TZA,1991,1785.664
TZA,1992,1751.9185
TZA,1993,1718.3931
TZA,1994,1679.6624
TZA,1995,1685.8511
TZA,1996,1730.5546
TZA,1997,1755.8037
TZA,1998,1773.7242
TZA,1999,1810.9716
TZA,2000,1839.9366
TZA,2001,1899.7454
TZA,2002,1982.6443
TZA,2003,2059.8374
TZA,2004,2155.2415
TZA,2005,2253.0933
TZA,2006,2334.1045
TZA,2007,2423.616
TZA,2008,2493.2593
TZA,2009,2560.811
TZA,2010,2654.8035
TZA,2011,2779.7078
TZA,2012,2822.4854
TZA,2013,2924.8633
TZA,2014,3027.569
TZA,2015,3111.4446
TZA,2016,3214.2468
TZA,2017,3318.2883
TZA,2018,3392.6887
TZA,2019,3484.6326
TZA,2020,3449.8215
TZA,2021,3493.083
TZA,2022,3546.981
TZA,2023,3620.7935
TZA,2024,3713.263
THA,1990,8701.954
THA,1991,9294.031
THA,1992,9886.899
THA,1993,10538.816
THA,1994,11215.037
THA,1995,11953.92
THA,1996,12456.329
THA,1997,11952.85
THA,1998,10897.153
THA,1999,11253.388
THA,2000,11622.525
THA,2001,11901.318
THA,2002,12512.184
THA,2003,13287.305
THA,2004,13997.001
THA,2005,14458.255
THA,2006,15051.061
THA,2007,15742.655
THA,2008,15891.782
THA,2009,15665.903
THA,2010,16730.37
THA,2011,16766.348
THA,2012,17869.637
THA,2013,18242.426
THA,2014,18324.615
THA,2015,18811.998
THA,2016,19370.61
THA,2017,20094.678
THA,2018,20879.902
THA,2019,21277.84
THA,2020,19957.258
THA,2021,20242.77
THA,2022,20762.795
THA,2023,21191.453
THA,2024,21740.541
TGO,1990,2237.5999
TGO,1991,2158.8792
TGO,1992,2015.1356
TGO,1993,1721.5737
TGO,1994,1972.2474
TGO,1995,2036.3816
TGO,1996,2135.4558
TGO,1997,2366.4028
TGO,1998,2247.3489
TGO,1999,2238.935
TGO,2000,2160.9893
TGO,2001,2122.0806
TGO,2002,2147.9744
TGO,2003,2234.9773
TGO,2004,2157.0276
TGO,2005,2004.2585
TGO,2006,2000.5417
TGO,2007,1920.2693
TGO,2008,1941.1549
TGO,2009,1989.83
TGO,2010,2049.7805
TGO,2011,2111.4749
TGO,2012,2186.3096
TGO,2013,2254.9883
TGO,2014,2322.404
TGO,2015,2388.426
TGO,2016,2427.3003
TGO,2017,2462.2773
TGO,2018,2517.3489
TGO,2019,2577.516
TGO,2020,2570.4832
TGO,2021,2638.811
TGO,2022,2739.6882
TGO,2023,2842.2307
TGO,2024,2960.7754
TON,1990,4487.8193
TON,1991,4766.388
TON,1992,4772.331
TON,1993,4946.718
TON,1994,5188.4395
TON,1995,5508.3394
TON,1996,5510.7085
TON,1997,5455.9053
TON,1998,5541.683
TON,1999,5632.7227
TON,2000,5808.265
TON,2001,5860.0806
TON,2002,6085.1133
TON,2003,6053.88
TON,2004,5900.4575
TON,2005,5828.3706
TON,2006,5670.914
TON,2007,5506.652
TON,2008,5758.5684
TON,2009,5453.875
TON,2010,5488.7505
TON,2011,5847.444
TON,2012,5907.267
TON,2013,5951.6943
TON,2014,6096.869
TON,2015,6194.639
TON,2016,6639.1367
TON,2017,6862.669
TON,2018,6885.1025
TON,2019,6858.839
TON,2020,6980.41
TON,2021,6929.177
TON,2022,6810.61
TON,2023,7030.419
TTO,1990,11869.528
TTO,1991,12142.349
TTO,1992,13267.978
TTO,1993,13088.707
TTO,1994,13472.746
TTO,1995,13912.313
TTO,1996,14838.902
TTO,1997,15895.244
TTO,1998,17129.092
TTO,1999,18440.574
TTO,2000,19637.555
TTO,2001,20366.754
TTO,2002,21876.854
TTO,2003,24910.822
TTO,2004,26757.908
TTO,2005,29536.44
TTO,2006,33348.75
TTO,2007,34793.645
TTO,2008,35825.332
TTO,2009,34212.27
TTO,2010,35145.125
TTO,2011,34769.76
TTO,2012,36903.69
TTO,2013,37994.07
TTO,2014,39248.656
TTO,2015,38963.965
TTO,2016,35914.99
TTO,2017,34095.99
TTO,2018,33710.02
TTO,2019,33748.707
TTO,2020,30720.887
TTO,2021,30482.121
TTO,2022,30784.111
TTO,2023,31196.604
TTO,2024,31960.156
TUN,1990,6742.5845
TUN,1991,6859.7344
TUN,1992,7241.291
TUN,1993,7253.336
TUN,1994,7350.656
TUN,1995,7406.239
TUN,1996,7821.792
TUN,1997,8136.3374
TUN,1998,8417.985
TUN,1999,8821.988
TUN,2000,9134.415
TUN,2001,9380.563
TUN,2002,9407.557
TUN,2003,9752.024
TUN,2004,10263.806
TUN,2005,10529.16
TUN,2006,10983.922
TUN,2007,11613.925
TUN,2008,11990.196
TUN,2009,12229.775
TUN,2010,12458.271
TUN,2011,12068.714
TUN,2012,12436.3955
TUN,2013,12587.995
TUN,2014,12824.003
TUN,2015,12802.792
TUN,2016,12803.88
TUN,2017,12955.401
TUN,2018,13163.195
TUN,2019,13243.902
TUN,2020,11955.599
TUN,2021,12444.326
TUN,2022,12712.224
TUN,2023,12650.962
TUN,2024,12774.916
TUR,1990,12184.199
TUR,1991,12057.936
TUR,1992,12451.045
TUR,1993,13174.467
TUR,1994,12343.004
TUR,1995,13099.258
TUR,1996,13826.92
TUR,1997,14631.296
TUR,1998,14704.339
TUR,1999,14066.189
TUR,2000,14856.915
TUR,2001,13872.129
TUR,2002,14587.895
TUR,2003,15255.718
TUR,2004,16583.883
TUR,2005,17902.596
TUR,2006,18972.01
TUR,2007,19909.084
TUR,2008,19839.584
TUR,2009,18612.193
TUR,2010,19897.447
TUR,2011,21760.43
TUR,2012,22517.715
TUR,2013,24117.312
TUR,2014,24888.852
TUR,2015,25984.803
TUR,2016,26489.645
TUR,2017,28194.688
TUR,2018,28780.303
TUR,2019,28741.053
TUR,2020,28976.719
TUR,2021,32105.547
TUR,2022,33520.812
TUR,2023,35069.17
TUR,2024,36154.492
TKM,1990,7925.498
TKM,1991,7373.584
TKM,1992,6128.9155
TKM,1993,6085.5254
TKM,1994,4929.734
TKM,1995,4493.4277
TKM,1996,4712.8335
TKM,1997,4105.369
TKM,1998,4323.302
TKM,1999,4945.0854
TKM,2000,5112.5293
TKM,2001,5228.803
TKM,2002,5138.871
TKM,2003,5203.8545
TKM,2004,5360.224
TKM,2005,5945.9526
TKM,2006,6476.828
TKM,2007,7060.1484
TKM,2008,7944.996
TKM,2009,8264.865
TKM,2010,8842.333
TKM,2011,9929.689
TKM,2012,10794.233
TKM,2013,11633.291
TKM,2014,12544.398
TKM,2015,13057.83
TKM,2016,13552.848
TKM,2017,14107.667
TKM,2018,14648.136
TKM,2019,15231.306
TKM,2020,15791.178
TKM,2021,16434.14
TKM,2022,17119.574
TKM,2023,17866.404
TKM,2024,18662.299
TCA,2007,21878.82
TCA,2008,22689.316
TCA,2009,17512.197
TCA,2010,17000.223
TCA,2011,17147.424
TCA,2012,16024.691
TCA,2013,15461.873
TCA,2014,16138.849
TCA,2015,17201.771
TCA,2016,17625.72
TCA,2017,29540.354
TCA,2018,30286.12
TCA,2019,30611.213
TCA,2020,19702.537
TCA,2021,25056.488
TCA,2022,28209.625
TCA,2023,31839.371
TCA,2024,33390.527
TUV,1990,2984.2856
TUV,1991,3046.9717
TUV,1992,3093.827
TUV,1993,3189.949
TUV,1994,3487.0337
TUV,1995,3286.469
TUV,1996,3070.0393
TUV,1997,3356.3071
TUV,1998,3855.6548
TUV,1999,3777.3718
TUV,2000,3721.8994
TUV,2001,3705.5923
TUV,2002,4042.9011
TUV,2003,3838.4036
TUV,2004,3704.9272
TUV,2005,3488.5364
TUV,2006,3532.3994
TUV,2007,3737.8787
TUV,2008,3933.374
TUV,2009,3638.1875
TUV,2010,3506.0603
TUV,2011,3687.4392
TUV,2012,3558.1523
